,0
113,366.4152798652649
114,547.6491887271404
115,473.1671965122223
116,416.1514478623867
117,428.09511867165565
118,387.182937592268
119,342.88580276072025
120,393.59712865948677
121,584.6385780572891
122,428.3132353723049
123,184.771293759346
124,520.429582297802
125,564.9074558913708
126,287.5417086482048
127,83.44616776704788
128,210.85506254434586
129,573.0363568626344
130,529.8322328031063
131,180.47080010175705
132,527.5194408893585
133,310.78915245085955
134,145.15645509958267
135,574.3897795677185
136,208.76546448469162
137,102.9874729141593
138,34.64249289035797
139,606.9245611429214
140,580.1661041676998
141,14.84796953201294
142,249.06399849057198
143,452.46103769540787
144,494.0792707800865
145,43.13419729471207
146,414.1991401910782
147,7.752155661582947
148,407.46222399175167
149,524.4645764827728
150,379.84948536753654
151,563.153586179018
152,559.4820965528488
153,166.23105838894844
154,539.5560250580311
155,568.2388128638268
156,181.58544657449238
157,143.5738815665245
158,407.61792531609535
159,124.35520708560944
160,319.64517226815224
161,546.5919997096062
162,490.6801782846451
163,482.8534884750843
164,350.7664238512516
165,78.93981041014194
166,614.6497474908829
167,377.7708161473274
168,523.0489310920238
169,123.77303394675255
170,67.91722136060707
171,583.0400486290455
172,618.9285610020161
173,156.7344133555889
174,34.52042841911316
175,35.23804861307144
176,542.5305748581886
177,257.5874882340431
178,522.4896025359631
179,383.9344919323921
180,591.0112628340721
181,519.5199027061462
182,531.0737601220608
183,491.18438643217087
184,502.84781980514526
185,60.97728502750397
186,369.4285264015198
187,623.7567408382893
188,529.0901280343533
189,487.1953311264515
190,356.1143849790096
191,113.28087335824966
192,593.1878569126129
193,401.5477142930031
194,557.8333164155483
195,174.77474096417427
196,621.0567254694179
197,560.0347458794713
198,556.6046507656574
199,517.7768026590347
200,369.60060265660286
201,625.250417932868
202,129.3978198170662
203,250.04895740747452
204,123.8684229850769
205,388.3500702381134
206,464.45845237374306
207,585.104573443532
208,374.18634670972824
209,516.0238549858332
210,364.0150976777077
211,425.07584565877914
212,465.61211785674095
213,558.0592259764671
214,192.3735571205616
215,149.29540860652924
216,597.8987907171249
217,379.81431609392166
218,551.8892540037632
219,597.1618929207325
220,483.2837151288986
221,591.3739866316319
222,450.36800119280815
223,381.69539561867714
224,86.50845397356898
225,278.6994305551052
226,431.05003625154495
227,438.12729293107986
228,618.2852321267128
229,134.33721435070038
230,542.3277354836464
231,213.85108951106668
232,535.8022147715092
233,605.14092451334
234,425.2899526953697
235,557.8747747913003
236,551.7161341309547
237,134.10078489780426
238,222.26952630281448
239,325.56156700849533
240,578.7264945805073
241,579.9938913881779
242,180.38947159051895
243,631.8084324449301
244,402.7380563020706
245,482.72079625725746
246,498.95624816417694
247,544.015331953764
248,590.7817269563675
249,560.218051046133
250,305.8183733820915
251,550.4854929447174
252,374.05028373003006
253,584.7042063474655
254,491.60889622569084
255,290.45344096422195
256,499.4087904691696
257,443.45668122172356
258,99.80277842283249
259,417.2340686917305
260,582.2016312032938
261,517.920411169529
262,81.6859547495842
263,547.8622046411037
264,571.0845356881618
265,129.62439608573914
266,113.0297834277153
267,204.24487313628197
268,579.5283942222595
269,553.7568396925926
270,616.452522277832
271,286.7563119828701
272,556.4228486716747
273,201.16333398222923
274,5.4230813682079315
275,536.7113164961338
276,580.1970370709896
277,318.5725784301758
278,514.0837319791317
279,542.6936286687851
280,577.6862803399563
281,94.24962854385376
282,30.495854407548904
283,394.92592576891184
284,431.4184809625149
285,464.7393697425723
286,506.06781259179115
287,74.01711761951447
288,521.1171806752682
289,584.1027973592281
290,125.76468000560999
291,528.3914057016373
292,303.7170661445707
293,402.0470260679722
294,412.73147597908974
295,250.97761815786362
296,468.8240465223789
297,298.7509640753269
298,600.523480296135
299,310.4880818724632
300,487.6335006952286
301,117.05858680605888
302,311.37565433979034
303,321.64792200922966
304,204.8140625357628
305,170.36628741025925
306,375.4821178019047
307,555.1292976438999
308,226.23089665174484
309,180.1644800901413
310,461.674195766449
311,135.22177728265524
312,550.083168566227
313,438.0910809598863
314,138.70964831113815
315,360.95164224505424
316,118.82562339305878
317,477.6125184893608
318,543.3228788971901
319,181.94537903182209
320,158.63788521289825
321,238.02447789907455
322,370.3243389725685
323,489.28912602365017
324,203.5100343003869
325,586.6373864412308
326,218.8029098212719
327,257.4964437186718
328,608.3845774978399
329,476.57795375585556
330,447.8174089193344
331,378.70409402251244
332,177.49594262242317
333,37.953253239393234
334,554.7571233212948
335,188.79964651167393
336,418.9610494878143
337,549.3585411906242
338,557.9082687199116
339,563.6626562476158
340,336.31513771414757
341,220.43849921226501
342,48.85313528776169
343,299.3960162997246
344,351.16086423397064
345,542.2384369969368
346,399.01062858104706
347,40.261204063892365
348,353.703963637352
349,312.8124849498272
350,326.6241253912449
351,284.08723801374435
352,372.2298611700535
353,290.98616099357605
354,547.960117161274
355,541.1062761843204
356,258.8414241671562
357,540.112198382616
358,572.5684757232666
359,100.68483367562294
360,541.6247929930687
361,404.1627264916897
362,536.8757247626781
363,587.9252944588661
364,378.00420475006104
365,310.7818956375122
366,467.78288938477635
367,128.53373897075653
368,70.70595055818558
369,546.6199024319649
370,587.4855139255524
371,493.94476598501205
372,547.7282722592354
373,164.22037973999977
374,19.91458547115326
375,424.7321857213974
376,521.1771811246872
377,424.36856693029404
378,419.1058087348938
379,599.6189280748367
380,580.0108367800713
381,546.7786538302898
382,507.271817535162
383,480.38687151670456
384,501.5783995091915
385,464.4956201314926
386,567.4331419765949
387,210.72134619951248
388,407.67658142745495
389,128.25686514377594
390,250.24163788557053
391,234.51744883693755
392,320.1062415894121
393,18.272124588489532
394,190.20740935206413
395,603.6565479487181
396,245.5633916258812
397,58.46089982241392
398,126.62488722801208
399,528.9591293632984
400,380.16064980626106
401,618.126756221056
402,521.6755841374397
403,305.81590765714645
404,3.6373265981674194
405,408.17255663871765
406,29.94060292840004
407,520.4070161879063
408,19.92646697163582
409,167.37970420718193
410,289.66338124871254
411,524.1953210830688
412,399.56648820638657
413,204.77617686986923
414,397.44415506720543
415,395.5465378910303
416,324.7279298007488
417,304.3160237669945
418,99.79865819215775
419,633.781735599041
420,526.4099069833755
421,123.19492089748383
422,287.3769081309438
423,167.28280422464013
424,36.17273285984993
425,386.77564507722855
426,545.9152699410915
427,594.184597402811
428,609.0705714821815
429,265.22392642498016
430,169.78312769532204
431,259.9392944043502
432,329.48541221022606
433,526.326015740633
434,467.00149189308286
435,177.2631420791149
436,53.85486298799515
437,162.47392791509628
438,406.7544469833374
439,198.02449160814285
440,132.26980862393975
441,296.4617156088352
442,512.2698903232813
443,27.170002698898315
444,515.604124546051
445,309.49607557058334
446,320.85274863243103
447,168.73278602957726
448,322.50124338269234
449,506.56517428159714
450,530.3938747644424
451,254.52870908379555
452,314.91955087706447
453,501.6080906689167
454,606.9423734396696
455,561.1488671898842
456,409.5217378139496
457,532.6442417800426
458,485.5387062430382
459,432.93827924132347
460,603.4337067902088
461,72.62685722461902
462,362.769727230072
463,482.7496802210808
464,288.0850287973881
465,38.05787056684494
466,332.6059522628784
467,592.2794973403215
468,537.2855748534203
469,554.1424116194248
470,543.9056611657143
471,40.27396482229233
472,392.4015540778637
473,488.6711900830269
474,88.0773404398933
475,395.2215520441532
476,576.3494402319193
477,569.7856829166412
478,519.9129059016705
479,78.6975402534008
480,584.3133218586445
481,60.491957664489746
482,35.958280239254236
483,583.7297480106354
484,334.4940722435713
485,387.1368711590767
486,349.16137321665883
487,202.5305918008089
488,326.1691623926163
489,409.63068705797195
490,591.9786633551121
491,129.361602216959
492,524.8860842585564
493,243.99375145882368
494,449.64717665314674
495,760.9928929805756
496,489.91862554848194
497,601.8519505560398
498,566.8264690935612
499,316.2376494407654
500,213.44016095995903
501,598.5478971600533
502,335.65105348825455
503,374.27122300863266
504,142.02104645967484
505,400.57475186139345
506,434.8575587272644
507,508.30168637633324
508,392.23330679535866
509,25.055030435323715
510,425.4924583733082
511,555.891067892313
512,435.66826313734055
513,541.3558083474636
514,236.82992359995842
515,572.5416235029697
516,562.7301426231861
517,204.6131581068039
518,501.5893209576607
519,174.78004735708237
520,39.72700963541865
521,93.79296370409429
522,344.29691100120544
523,541.1337123662233
524,43.86531502008438
525,506.41787683963776
526,573.1579274237156
527,552.2804934382439
528,396.92823535203934
529,359.3249742984772
530,15.658060252666473
531,579.6312370076776
532,131.56322288513184
533,548.8015816509724
534,66.23659214377403
535,295.1355914771557
536,333.886525567621
537,175.17490476369858
538,337.5457446873188
539,134.36933574080467
540,75.91782253980637
541,425.3918839097023
542,135.2482707798481
543,62.31241297721863
544,44.25424316525459
545,509.2293244600296
546,512.517126083374
547,557.5859310925007
548,579.8750132620335
549,576.2046813964844
550,496.44788429141045
551,562.96569865942
552,305.45999151468277
553,207.14973199367523
554,373.87958776950836
555,177.04055121541023
556,422.4818718135357
557,286.4686071872711
558,461.754737585783
559,567.8932629823685
560,582.9891049265862
561,316.46569788455963
562,32.14803159236908
563,364.55905106663704
564,426.8575162291527
565,203.58948105573654
566,449.166173607111
567,555.6633199155331
568,423.9502006173134
569,513.2660219073296
570,553.6661892235279
571,522.0494276285172
572,538.0048532783985
573,582.0305634140968
574,62.666498839855194
575,197.88603556156158
576,596.2411023080349
577,182.75920964218676
578,93.55268609523773
579,635.4548872113228
580,267.5762732028961
581,601.4357901588082
582,10.620467066764832
583,332.1549825668335
584,350.53102850914
585,542.3996844887733
586,525.4499607086182
587,184.03774026036263
588,593.6336627602577
589,77.27452957630157
590,268.0140124261379
591,555.5781645178795
592,112.2150347828865
593,406.37780383229256
594,560.2065425813198
595,182.44220680370927
596,579.2680099010468
597,463.0465223491192
598,176.46938747167587
599,553.9529458284378
600,330.67602621018887
601,71.96507519483566
602,226.09539330005646
603,287.31450548768044
604,603.1360440254211
605,74.88323882222176
606,234.47974678874016
607,573.0981299579144
608,557.9351918399334
609,108.57870528101921
610,372.5046421736479
611,479.6575577259064
612,340.9992888569832
613,340.0260109603405
614,501.37569615244865
615,397.64569756388664
616,571.2911879122257
617,487.55822236835957
618,352.39595580101013
619,640.2570353746414
620,375.88370034098625
621,198.27690940350294
622,356.00371289253235
623,413.7992535829544
624,620.4439797699451
625,227.8339929021895
626,446.666069239378
627,380.5556010603905
628,172.96144461631775
629,451.1233193576336
630,458.3178895711899
631,545.9308183193207
632,318.4522093832493
633,520.7291176766157
634,462.4454322755337
635,533.4349399209023
636,503.07062919437885
637,93.11185082793236
638,591.1314503848553
639,135.96243542432785
640,574.9706533290446
641,223.74313640594482
642,550.629343599081
643,369.13731077313423
644,386.29361495375633
645,555.6544202268124
646,441.9351239204407
647,208.44064886868
648,32.98282754421234
649,577.4493539333344
650,183.5723396912217
651,460.7121950984001
652,315.9842456281185
653,390.1964683830738
654,508.5000842809677
655,569.8104965090752
656,364.28425830602646
657,571.5394354462624
658,183.71607756614685
659,343.19547145813704
660,79.4890331029892
661,276.3325107395649
662,543.8615013062954
663,568.5137457698584
664,227.8110068142414
665,553.9977419674397
666,640.0684787333012
667,23.86329036951065
668,558.353168040514
669,53.04931026697159
670,172.1461412217468
671,175.53723472356796
672,535.4699265956879
673,162.00340367853642
674,380.0583727359772
675,351.8699268102646
676,588.9035274386406
677,544.4208661913872
678,327.9351283609867
679,558.3288264870644
680,467.3104212284088
681,390.7336100935936
682,350.3960944712162
683,322.0917939245701
684,268.5960671901703
685,545.5101317316294
686,41.210881888866425
687,558.2428425550461
688,547.3676405549049
689,547.5212464481592
690,373.2276478409767
691,110.69180589914322
692,507.13294729590416
693,549.5094502270222
694,527.4477486312389
695,172.26546362042427
696,430.27885740995407
697,629.148205474019
698,407.5305741727352
699,503.17050475627184
700,99.91573849320412
701,311.3059085048735
702,470.42177253961563
703,567.9593498110771
704,556.0395610332489
705,566.99175542593
706,578.3463351726532
707,153.32590740919113
708,92.98609486222267
709,369.75023022294044
710,80.95659330487251
711,335.5992112439126
712,534.5643294025213
713,562.1869503855705
714,364.2961200475693
715,569.1398538500071
716,387.41415122151375
717,139.08270874619484
718,325.2032617032528
719,476.4726043045521
720,368.09528210759163
721,550.5925485193729
722,362.9707511663437
723,229.01095205545425
724,222.82937541604042
725,489.39889523386955
726,539.5745435357094
727,306.03695707023144
728,337.9195651113987
729,565.2279700040817
730,164.09284481406212
731,450.2682904303074
732,280.6768689751625
733,56.73173013329506
734,589.4250690340996
735,338.467924952507
736,52.7064770758152
737,526.8084926307201
738,572.487517401576
739,595.1283733844757
740,514.8660550266504
741,639.1316393017769
742,302.10492277145386
743,440.28101873397827
744,422.04914405941963
745,105.82612186670303
746,120.38329541683197
747,403.62469896674156
748,402.84733775258064
749,369.8404578268528
750,233.12201410531998
751,268.3994474411011
752,223.16383397579193
753,516.3499429821968
754,255.62660792469978
755,392.35031270980835
756,151.21700746566057
757,367.963766515255
758,544.040052652359
759,178.18050313182175
760,577.3785054758191
761,121.9219064116478
762,381.2137575149536
763,535.8035507798195
764,385.37924266047776
765,102.92084163427353
766,187.24518394470215
767,334.15909096598625
768,393.26334911584854
769,462.07119208574295
770,337.5294820070267
771,337.7642392292619
772,477.9075903147459
773,427.99224746227264
774,523.370194286108
775,430.2508969604969
776,323.6876150071621
777,534.0095018148422
778,141.4971525883302
779,582.7735686600208
780,571.801485657692
781,480.09713473916054
782,380.705546438694
783,470.1128212213516
784,444.1676440387964
785,449.63393396139145
786,546.5213944613934
787,164.3613628745079
788,126.29304695129395
789,575.4924570024014
790,509.8721672594547
791,261.6253527700901
792,575.3512332439423
793,30.394536077976227
794,162.51151335635222
795,495.6903776228428
796,286.21677216887474
797,238.52368569374084
798,263.73906260728836
799,332.5961461663246
800,62.16848582029343
801,266.2344579696655
802,592.4382543377578
803,577.9790117740631
804,537.5299778282642
805,137.35456892848015
806,604.4412374198437
807,403.39132249355316
808,606.8367869928479
809,445.8537422120571
810,91.01354476809502
811,600.0032839179039
812,571.2003258168697
813,42.80161561071873
814,251.57986280322075
815,247.7693511247635
816,271.7580741941929
817,610.5922202467918
818,120.3757931292057
819,143.96257293224335
820,386.7442204654217
821,223.7842389717698
822,535.9824638962746
823,135.21670985221863
824,135.65306907892227
825,582.0949461460114
826,240.4346388578415
827,127.70720789581537
828,386.4669189490378
829,494.67764115333557
830,456.76120418310165
831,395.6976126283407
832,262.22366750240326
833,552.5071477591991
834,435.9739095568657
835,583.5663281455636
836,548.9410059452057
837,599.4935981929302
838,169.67994838953018
839,586.3132455945015
840,176.29134798049927
841,576.9556271731853
842,502.913733959198
843,246.10907271504402
844,377.0677434159443
845,308.4596719145775
846,71.11716961860657
847,584.0359024107456
848,310.05609868466854
849,552.1232627928257
850,579.0109895765781
851,230.84716272354126
852,118.8534885942936
853,28.748147517442703
854,273.7670493274927
855,85.65811812877655
856,205.7145291864872
857,320.55788776278496
858,569.1062479913235
859,551.560665845871
860,614.9958391487598
861,537.2352377474308
862,127.55591958761215
863,547.4703195989132
864,546.388367831707
865,552.0745173990726
866,575.6646098792553
867,359.33161985874176
868,550.624157845974
869,418.6477729380131
870,265.9374046176672
871,124.97698444128036
872,171.92356169223785
873,381.36734890937805
874,612.9531671702862
875,131.53599408268929
876,510.0109514296055
877,288.25131472945213
878,510.27001053094864
879,561.0824118554592
880,523.9149788022041
881,302.97821647673845
882,140.76304864883423
883,522.497075766325
884,595.2873246371746
885,455.2753022313118
886,356.6724445819855
887,337.73314042389393
888,517.6515956819057
889,425.0858984440565
890,192.34545777738094
891,540.1669930517673
892,490.80539651960135
893,483.75598990917206
894,543.513613641262
895,484.55269104242325
896,359.18154078722
897,379.2482869923115
898,395.28240433335304
899,373.564622849226
900,131.0455584526062
901,603.1055580079556
902,491.1994770169258
903,581.3047454208136
904,404.7621175646782
905,308.2398641705513
906,127.88893201947212
907,188.99018827080727
908,566.7987693250179
909,304.00210174918175
910,456.1944440603256
911,442.17066687345505
912,345.74498066306114
913,341.14163702726364
914,75.82085037231445
915,511.1351217329502
916,158.15804494917393
917,75.86144921183586
918,68.90338170528412
919,292.96342715620995
920,486.06913271546364
921,546.7781466245651
922,256.3086077570915
923,549.8716962337494
924,128.15939435362816
925,204.29327481985092
926,537.2649175524712
927,405.01498760282993
928,422.1499371249229
929,467.4966243803501
930,30.59068876504898
931,457.99161502718925
932,112.90381572209299
933,370.0479748249054
934,416.65820625424385
935,407.86152878403664
936,507.60976779460907
937,197.45127111673355
938,602.4631142020226
939,595.0108180344105
940,522.3459631502628
941,102.01251988112926
942,348.58090728521347
943,543.5364935398102
944,282.27831396460533
945,324.73121243715286
946,582.3060614466667
947,583.1469639837742
948,537.1392531394958
949,550.7534744143486
950,637.703255712986
951,631.0380957722664
952,295.6267626583576
953,584.2060571312904
954,598.3323422372341
955,378.2252752184868
956,540.4995910227299
957,317.198081612587
958,599.8134848177433
959,382.734990388155
960,365.4000077843666
961,554.7706843018532
962,208.91809129714966
963,563.9068683385849
964,411.27812641859055
965,493.26956540346146
966,539.036617487669
967,543.0181016921997
968,99.76244872808456
969,311.8788095936179
970,300.1779488623142
971,89.96859121695161
972,523.6891712844372
973,232.89035880565643
974,355.1550388634205
975,560.7721833884716
976,594.1029654741287
977,44.99110907316208
978,292.9996987581253
979,199.20553940534592
980,267.65688967704773
981,341.73240754008293
982,176.52652943134308
983,580.5634783804417
984,338.0391973555088
985,216.44363605976105
986,209.60096952319145
987,209.15911144018173
988,537.7494059801102
989,427.2603783607483
990,214.06353241205215
991,539.20534029603
992,568.9624314904213
993,345.70413215458393
994,29.44181588292122
995,572.1491372287273
996,494.3768442571163
997,169.15810292959213
998,516.057172358036
999,478.73721182346344
