,0
321,207.94175893068314
322,307.8052448928356
323,445.9911595880985
324,224.5064926147461
325,550.9589244127274
326,292.9560501873493
327,344.6242549419403
328,598.4145449995995
329,499.0364442765713
330,464.7688512802124
331,505.78354674577713
332,136.64312720298767
333,361.8307207226753
334,565.6572702527046
335,297.37900817394257
336,508.25174701213837
337,565.194454908371
338,502.5690564699471
339,602.6328864097595
340,436.05278357863426
341,302.8488373160362
342,283.4046271443367
343,352.167597040534
344,335.2588578760624
345,727.0079508423805
346,374.0073370784521
347,256.2100972533226
348,381.33007341623306
349,381.0676272660494
350,387.3359344303608
351,359.68489211797714
352,438.76047481782734
353,328.883568584919
354,565.6995299458504
355,528.2438390851021
356,153.75470538809896
357,581.1732878088951
358,514.1158989965916
359,93.98593986034393
360,362.63541404157877
361,286.0958084464073
362,502.19797714054585
363,651.1445581018925
364,345.45716619864106
365,294.4620504230261
366,546.2589019834995
367,259.9329490661621
368,263.817773103714
369,509.8442771434784
370,618.6460901945829
371,489.9002696471289
372,570.4516153335571
373,147.00817467272282
374,263.32678481936455
375,492.0943132638931
376,561.361764729023
377,498.52855560183525
378,327.98964370414615
379,716.2457982897758
380,614.8885884433985
381,500.0627999305725
382,500.564615547657
383,243.8169716000557
384,346.03711727261543
385,207.51701402664185
386,578.5222102999687
387,320.8339970111847
388,425.3401671946049
389,114.48128390312195
390,263.4322837591171
391,322.01853758096695
392,298.9202365875244
393,252.2424077987671
394,196.00039310753345
395,581.5028093457222
396,327.20456516742706
397,95.28978163003922
398,91.89512515068054
399,574.7704834640026
400,407.54031985998154
401,625.5022277832031
402,557.8277381062508
403,322.20882576704025
404,265.36946827173233
405,524.1034798324108
406,352.3031420111656
407,532.1903386712074
408,325.33950954675674
409,322.89245443046093
410,314.06823989748955
411,615.4082923233509
412,200.91334207355976
413,244.98602253198624
414,357.07782101631165
415,487.0193858742714
416,225.4982677102089
417,362.4430965781212
418,216.49768693745136
419,569.7848348021507
420,549.2669553309679
421,113.93456959724426
422,308.73736292123795
423,170.30033656395972
424,307.9593799710274
425,435.42580929398537
426,627.8933301120996
427,583.3145141005516
428,617.3833199962974
429,352.36539301276207
430,217.21916495263577
431,321.9854316972196
432,371.1054935455322
433,567.6701149046421
434,454.61436028033495
435,189.49381789565086
436,322.6515246629715
437,182.01991420984268
438,388.69699615240097
439,226.45222717523575
440,172.18654271960258
441,374.28581807017326
442,587.1052886247635
443,172.38238912820816
444,375.62615245580673
445,414.42789763212204
446,794.2792859338224
447,194.997813642025
448,375.34709200263023
449,541.5908983051777
450,583.7142430841923
451,779.2865929603577
452,345.12343905866146
453,468.0644307732582
454,589.7360830903053
455,466.9658012315631
456,358.2433328181505
457,491.7495355308056
458,555.2499124407768
459,466.0408569574356
460,497.80818834900856
461,143.76312014460564
462,467.1904643177986
463,446.3503864258528
464,294.177543848753
465,145.888841599226
466,495.04930540919304
467,599.8990371823311
468,504.6017322912812
469,598.2563897669315
470,668.9439578950405
471,299.7819910645485
472,469.13752603530884
473,552.6043013930321
474,168.903706908226
475,164.017761958763
476,593.6607047915459
477,540.4741047620773
478,613.1590371727943
479,65.4342730641365
480,608.4687317311764
481,286.43340319395065
482,95.77018001675606
483,553.591640368104
484,405.73216238617897
485,353.33830550312996
486,411.8754186630249
487,271.96564877033234
488,441.6825079023838
489,485.4409165382385
490,606.2143049836159
491,183.56518042087555
492,612.8688308596611
493,264.7104235589504
494,545.8211209774017
495,373.702183149755
496,584.2824320197105
497,542.3578668832779
498,587.6499139815569
499,340.814105451107
500,307.53983652591705
501,597.3023511469364
502,302.72803515195847
503,345.994866758585
504,290.7463577091694
505,478.9656389951706
506,501.9162217974663
507,-60.522866420447826
508,401.9108812212944
509,38.26644682884216
510,430.9818405210972
511,325.7153431773186
512,340.054935188964
513,480.54753789305687
514,285.2465093433857
515,575.171393096447
516,568.0686185359955
517,149.91250587906688
518,515.336849078536
519,186.77532881498337
520,71.40118500590324
521,143.69500237703323
522,355.5662879794836
523,471.7080188989639
524,125.58845806121826
525,511.47122913599014
526,813.4996611773968
527,614.9518717266619
528,483.7687663435936
529,447.06444174051285
530,233.0842688679695
531,630.4771552681923
532,91.4064536690712
533,564.7583746835589
534,360.53823614120483
535,352.26705008745193
536,306.31629544496536
537,263.610714584589
538,269.2527513403911
539,409.0237354040146
540,278.0554800629616
541,492.2216715896502
542,85.35417041182518
543,293.5569927096367
544,185.63781574368477
545,449.76870638132095
546,323.94801956415176
547,454.88454765081406
548,587.0387203991413
549,585.2941928505898
550,564.6238622367382
551,593.3535511493683
552,317.4883913397789
553,318.8625057339668
554,521.6507887244225
555,276.16674080118537
556,500.66249001026154
557,355.26982778310776
558,270.73508846759796
559,582.2399336993694
560,596.859281167388
561,372.4627935886383
562,331.06267470121384
563,433.53761547850445
564,350.3084088116884
565,352.8224355056882
566,504.64642548561096
567,571.3286924958229
568,469.25338047742844
569,567.9237970709801
570,557.6145944446325
571,426.1930486038327
572,399.70888394862413
573,341.7997450232506
574,57.298963725566864
575,274.91139113903046
576,627.787652887404
577,200.2785810828209
578,50.070320665836334
579,523.0518558770418
580,372.9588471651077
581,609.7744700908661
582,76.42653501033783
583,431.17119270563126
584,374.4268527030945
585,583.2696291804314
586,517.743598908186
587,157.73920100927353
588,605.2980556488037
589,46.94319385290146
590,274.34101362526417
591,586.8973081707954
592,85.48530328273773
593,414.99703082442284
594,559.9651809930801
595,218.63511411100626
596,633.5383685827255
597,526.8977457052097
598,159.32347702980042
599,590.3266834318638
600,455.4137001633644
601,338.1569090783596
602,293.70820730924606
603,337.77397924661636
604,526.8352214097977
605,286.965864777565
606,413.1803539097309
607,582.840219438076
608,582.3156364476308
609,134.63834792375565
610,475.3058207053691
611,481.67775827646255
612,307.782912815921
613,273.9542002081871
614,405.059145629406
615,423.79753041267395
616,475.7871480062604
617,535.0800774388481
618,455.16490465402603
619,595.7571976780891
620,456.3585276603699
621,165.76670920848846
622,463.3151997625828
623,484.23612082004547
624,533.7393552362919
625,601.1289524829481
626,381.64989115297794
627,487.86558598279953
628,162.66707995533943
629,497.6417815089226
630,365.85509307682514
631,615.8971168994904
632,314.138701826334
633,412.30496430397034
634,503.9221810698509
635,572.6394189111888
636,332.11076198518276
637,42.36981588602066
638,554.1955844163895
639,259.3315940797329
640,566.8253934085369
641,262.89602403342724
642,578.5634447932243
643,353.1864368021488
644,455.4384691119194
645,624.8717560768127
646,368.1909138560295
647,284.5943035185337
648,58.18299180269241
649,583.67676474154
650,166.65225046873093
651,376.26528522372246
652,347.3984204828739
653,432.1437684595585
654,542.2640087008476
655,561.7339764535427
656,455.20642226934433
657,477.0345680117607
658,161.44353938102722
659,346.3656918555498
660,234.85024374723434
661,372.216474711895
662,574.2535364031792
663,580.5644061267376
664,390.40707433223724
665,576.6732821166515
666,605.0114339590073
667,112.02067774534225
668,602.1407029032707
669,96.50437501072884
670,207.3734954893589
671,261.9830463528633
672,576.302920460701
673,224.5040307343006
674,455.5146558880806
675,411.0465783327818
676,551.4425763487816
677,567.6161218583584
678,360.1878089904785
679,572.245480209589
680,409.37415328621864
681,434.5722470879555
682,394.03629649430513
683,401.3374215364456
684,290.03615367412567
685,586.6155157089233
686,327.67229545116425
687,593.4033916592598
688,519.0535632669926
689,610.5034849345684
690,404.6454011499882
691,336.9848828613758
692,401.28598633408546
693,577.0992868542671
694,659.736700758338
695,197.6577087342739
696,424.2921100333333
697,608.2552371025085
698,351.6894330000505
699,519.1640484929085
700,369.72042417526245
701,368.6153585910797
702,426.2155982851982
703,648.1910936534405
704,548.8262395560741
705,595.0386995971203
706,557.9015918374062
707,323.8501454591751
708,351.81788858771324
709,423.48978969454765
710,275.57079216837883
711,458.55420441925526
712,531.0194826424122
713,595.8357744812965
714,336.2092409096658
715,563.3945931196213
716,411.26403173804283
717,348.95171892642975
718,402.79070419073105
719,549.225930005312
720,432.22140631079674
721,590.2493070960045
722,367.119292140007
723,322.542564034462
724,192.16045933961868
725,445.61577874422073
726,585.5253149867058
727,397.1409102380276
728,378.89862328767776
729,551.6016451045871
730,247.80933858081698
731,396.5408604443073
732,391.6671530008316
733,30.374782979488373
734,367.92522752285004
735,369.2715272977948
736,361.86127269268036
737,-217.00793991982937
738,600.0844442844391
739,628.2338949739933
740,573.9307336807251
741,603.8621857464314
742,327.01456737332046
743,508.34693348407745
744,529.3377827107906
745,108.36634069681168
746,341.5667464733124
747,425.7089823409915
748,448.5924289226532
749,517.631087385118
750,252.57251957058907
751,346.87511281552725
752,242.6324678659439
753,1143.7420041561127
754,373.88677693903446
755,474.74259819835424
756,191.803104698658
757,452.67392230033875
758,644.2718744874
759,212.53856694698334
760,570.2647561430931
761,177.6540444791317
762,346.1194254755974
763,557.2864271998405
764,319.64349883794785
765,48.45167118310928
766,225.16152894496918
767,396.31926280260086
768,459.64918783307076
769,365.4094557762146
770,492.0647107809782
771,390.91362076997757
772,437.23476815223694
773,475.0878748977557
774,587.8569939732552
775,450.2692852318287
776,354.58639627695084
777,491.4516856074333
778,170.7612430807203
779,576.9747123792768
780,575.7113046646118
781,1462.7508378326893
782,449.793130338192
783,455.6963469609618
784,356.71874168887734
785,556.2038837969303
786,572.7480164766312
787,166.50231686234474
788,95.93289935588837
789,558.8482636809349
790,454.0520049929619
791,343.3829265534878
792,583.5932471752167
793,145.40549808740616
794,213.71083414554596
795,565.4190449640155
796,324.08268094062805
797,250.9836935698986
798,332.7627846598625
799,270.47185933589935
800,265.96257078647614
801,321.11437921226025
802,569.7506357431412
803,630.848719112575
804,447.72922105994076
805,202.21689581871033
806,585.3758437633514
807,520.6905181109905
808,598.8715463280678
809,385.8466619551182
810,265.07244753837585
811,599.4486554861069
812,594.5209195911884
813,203.29225400090218
814,243.0142760872841
815,159.32250035367906
816,345.89119267463684
817,608.4899983070791
818,177.30030550062656
819,105.88778805732727
820,438.4328055679798
821,148.96560261398554
822,563.2942574620247
823,100.07169365882874
824,147.61292216181755
825,377.8154489696026
826,374.6346859931946
827,128.86317351460457
828,471.55207762122154
829,539.0536923110485
830,394.9895794093609
831,438.38515070080757
832,304.5519120246172
833,377.3693268299103
834,462.5730781555176
835,607.855682015419
836,563.2307609803975
837,603.4614750146866
838,-72.20179951936007
839,632.1039383411407
840,207.51352478563786
841,585.052602648735
842,423.3985060453415
843,324.7615846656263
844,446.3242890238762
845,434.25925570726395
846,238.4407031238079
847,556.7655799388885
848,317.7803273871541
849,565.9167458415031
850,558.5635887682438
851,327.46830451488495
852,134.48992166668177
853,266.18201369047165
854,392.30802527070045
855,105.27879172563553
856,342.2697751671076
857,397.54338270425797
858,542.1524152755737
859,623.1848520636559
860,567.8144575096667
861,558.6725906431675
862,329.41986721754074
863,388.79715770483017
864,528.1166352629662
865,566.2467768788338
866,616.4635429978371
867,497.04186776280403
868,580.072817504406
869,461.7186993956566
870,305.1871245801449
871,106.37946093082428
872,341.17486917972565
873,460.180490732193
874,572.8278553038836
875,385.54999881982803
876,394.57496160268784
877,352.5925423800945
878,536.3277125917375
879,594.059655547142
880,451.3654180318117
881,292.7894850894809
882,305.86076509952545
883,496.88234597444534
884,478.7047988176346
885,534.7468874454498
886,425.25180688500404
887,157.79733596742153
888,577.274545520544
889,487.6835139989853
890,152.8861459940672
891,543.8494330495596
892,545.7516371011734
893,384.63533247518353
894,526.9398033544421
895,331.33254900574684
896,428.2390251159668
897,468.9817451238632
898,424.231560356915
899,480.918850928545
900,47.73717677593231
901,552.0510585904121
902,368.44011402130127
903,621.1407811641693
904,485.4313260912895
905,363.9633801281452
906,347.4717294573784
907,216.76765298843384
908,614.8365779519081
909,421.6545881330967
910,328.05802886374295
911,515.7784856259823
912,361.00553922355175
913,407.9721557199955
914,348.43723779916763
915,506.910821929574
916,177.8524420261383
917,46.82905814796686
918,45.636667013168335
919,324.7560352087021
920,561.067065179348
921,576.8164749145508
922,292.90547251701355
923,358.67119961977005
924,347.78773415088654
925,249.73007172346115
926,558.8432680368423
927,448.1351583749056
928,307.7627447247505
929,516.8229938745499
930,269.0425201654434
931,275.94511115550995
932,164.27493715286255
933,409.54336804151535
934,445.3817875981331
935,499.36393001675606
936,570.9251547753811
937,207.05662035942078
938,584.1149697452784
939,575.0144075751305
940,543.125638127327
941,156.1924373805523
942,464.67420718073845
943,384.4803570508957
944,328.79513181746006
945,425.1586357355118
946,615.9907200932503
947,611.6166684925556
948,514.610271692276
949,385.58944569528103
950,490.43201553821564
951,646.1821763813496
952,325.1116032600403
953,591.8673413544893
954,535.9869986176491
955,457.9468927383423
956,504.08823096752167
957,349.8191270828247
958,554.9476693272591
959,480.07063326239586
960,415.8523272871971
961,527.8067781329155
962,359.3323079943657
963,574.9414781630039
964,476.5291159451008
965,522.9616603255272
966,287.40549056231976
967,610.8562154173851
968,304.44377785921097
969,331.4019995331764
970,341.8951507806778
971,114.1825735270977
972,594.3827343732119
973,350.04137068614364
974,431.65365904569626
975,621.9396612644196
976,566.6117653548717
977,269.01518696546555
978,266.91340009123087
979,328.98945665359497
980,320.5658358335495
981,346.81787391286343
982,188.90762901306152
983,544.2496673464775
984,279.8671239092946
985,129.93615661375225
986,372.26580888032913
987,260.0295196175575
988,632.8628654554486
989,436.5582021176815
990,285.99304634332657
991,545.6444280147552
992,558.1648462414742
993,395.6462187319994
994,315.8669402003288
995,596.3815761208534
996,558.3312588334084
997,367.25402557849884
998,637.8728493452072
999,550.4170359373093
